date,SPY,VEA,EEM,IEF,TLT,TIP,LQD,VNQ,GLD,DBC
2016-01-29,99.62580433446539,98.4873918318988,94.6296862558508,101.75402814183332,100.21816897669298,100.83963471516293,99.42795162662517,107.54709983527833,96.83148682458558,101.13123319637441
2016-02-01,100.63287281864666,99.61361642000956,94.80847898619996,102.40088302851522,100.79911408513095,101.36613566338326,100.52186459599879,108.1925799732319,97.10037128263855,101.32531577710905
2016-02-02,101.21293325002385,98.12824406474128,94.82508157059401,102.5398169606962,100.93454187406236,101.38112018686667,100.82040279537921,108.02683797891315,97.97676726779342,99.29083032049073
2016-02-03,100.95558037694407,98.24817009896603,93.82951400455431,103.2484447107898,102.12884455032439,102.16448190449128,100.9002440728475,108.08639051109543,97.6711726647987,101.28999497730304
2016-02-04,100.70981986294356,99.0476878073571,93.84873755615519,102.68661131086378,101.61067305156845,101.46421947440733,100.19452077104833,109.45363684518429,96.82611565508454,102.4264086921845
2016-02-05,101.29539480996928,98.84990186867533,94.38754253466836,102.03562386813374,100.3060207853641,100.75911201873949,100.05079654495444,107.95731007378731,96.80484843902256,101.42453802601806
2016-02-08,101.30240924438868,98.5863257697017,94.62170464383459,101.49874465576944,100.11318217113589,100.32286689633725,100.08432583238975,108.14214925309655,95.90840856279138,99.54680877047166
2016-02-09,102.40413040948046,99.81641129672859,95.31632485430069,101.23655692210521,99.28207314381278,99.7051848566086,100.57061605493962,109.72507228386475,95.43300697131019,100.08229627162426
2016-02-10,104.04698231219243,100.55782303218155,96.74567367124676,101.30969875295848,98.94388538318763,99.8861932766421,100.5164866018946,108.87042078603908,95.31165546447781,100.86464361424106
2016-02-11,105.38079089341976,100.95642285344466,96.27426389681331,100.84528243179697,98.48659557991137,99.57609626017347,100.92909375272339,108.13018582307797,93.83857215568945,102.3149464193998
2016-02-12,105.19921864859386,101.28873137743524,98.27368338234088,100.92646512219004,99.20825759091771,99.72282197204528,101.13164241666519,109.06637426498511,93.56257187093276,102.75401623936627
2016-02-15,104.95046357054024,101.40652168373201,98.18831516046428,101.12942931382325,99.30481398457322,100.00535346472054,100.82467228384463,109.30836571080489,93.1083401774047,102.79014049257758
2016-02-16,106.14404206008348,102.8207882200624,99.53660579812919,100.87093510445735,99.16109131685502,99.7055698160121,100.80802269829027,111.55433336827996,93.093296884363,102.4348475991282
2016-02-17,106.14693384882217,102.42947534511389,99.45873584233301,100.83804648475088,99.67129275495601,100.08967358525015,99.7990454576911,111.02575712736258,93.64440957668812,103.64952735856143
2016-02-18,107.55411322119134,101.98082267249762,100.72598785980344,100.704772895191,98.4522626482345,99.66198665401178,100.56001733792198,111.51054320736347,93.70250501223994,103.18474864269656
2016-02-19,105.70951176183638,98.90620030325078,98.2285926331311,101.11714278522985,99.61181976409789,99.85837638874908,99.60567715103042,110.24811930826542,91.5652951117163,101.77383998448535
2016-02-22,106.49941229235674,99.40262821804862,98.72295607913254,101.15824691843972,99.8337978796373,99.79972557376358,99.87845454215433,110.18860858361069,92.08308907119115,103.55082035455445
2016-02-23,106.35597549706637,99.27371901016099,98.52336243652984,101.07979561234175,99.4937224663297,99.97128908839748,99.41114935440342,109.77690529066082,92.18139136103245,104.31805583831813
2016-02-24,106.40757448521991,98.64573360118155,97.62100033408613,100.26869337479336,99.4645416835356,99.8647069780976,97.84698641165735,110.86966050522132,91.30184830266691,103.51545347600852
2016-02-25,106.21328113191556,96.97539334092153,97.47641814214235,100.39299401372293,99.87452091192958,100.12201132568106,98.51053304510955,111.79133570743612,90.30670045360971,105.30791655478579
2016-02-26,106.31497054999555,97.66465024018102,97.41795514053318,100.4782365514489,99.70471587961569,100.16969627675654,99.64365185602774,110.07015831959019,89.60590751977479,105.30409218145793
2016-02-29,105.26977831584772,97.77024775413243,95.95878799415006,100.71287932891242,100.58078414534866,100.69874613901779,99.60355534468684,109.46011330357493,90.1908233492302,104.7577302593546
2016-03-01,105.23868455943186,98.21058855126947,95.73960305127885,100.86140718320861,100.2332838535162,100.70072893433708,100.45043765185355,108.02983626964821,89.27021117700255,102.6966177825551
2016-03-02,105.49422410539142,99.02520408385026,96.52499935678267,100.56020021404927,99.63456602006028,100.23021760505138,100.80550556882619,105.7247447548004,88.62174513238448,100.18663222849422
2016-03-03,104.93402354453319,98.71375863453014,95.76145233086542,100.65996918467262,99.75138318720404,100.31665127973798,100.50710905515845,107.07703554848497,87.35104407935216,102.32622009427699
2016-03-04,103.32033176105584,98.42244069851,94.74091110041171,101.9089014193164,101.23903793676394,101.12845825166991,100.6601234240138,107.80243317237739,87.29704958466671,104.33431880689284
2016-03-07,103.33122513862389,97.75078801257166,93.82787550857692,101.79355581522722,101.46608929121331,101.04437672655963,100.00433509373394,109.39208772099012,86.90001351438481,104.05486507649697
2016-03-08,101.6974400351826,96.77182514353836,91.70966689599824,101.12045361974853,101.38472973226995,101.07868864827958,99.31374372123753,108.27135348086058,86.72229222317428,103.4047976987602
2016-03-09,101.10733010568723,96.45231977021065,91.55920118279913,100.5333200895102,100.56497485809548,100.61681545338192,98.53507191123258,107.66888640060456,86.87917704486645,100.49840994009212
2016-03-10,101.17444127638112,95.45925196299018,90.12346112445286,100.40364942965616,101.14935686953991,100.61699846154544,97.93223794227889,108.92750947980217,86.68596656579648,99.09577936849936
2016-03-11,99.9959616337959,95.60482734056389,89.87271523301325,100.28349230946878,101.0421488117652,100.82974575709865,97.62161787814475,110.61994191355646,85.23395513908972,97.54201648294712
2016-03-14,101.16605725969454,95.57059341056565,88.36119639378387,100.9569580184118,102.25842883251516,101.4743079350596,97.99511479686862,110.95437809594728,85.74103329150377,97.68488799666251
2016-03-15,100.99405922034434,94.71518079425138,87.71062466859838,100.99030723223355,101.8742740085105,101.28694861163079,98.04895534643155,110.41497911622776,84.58984212621698,98.23685744481871
2016-03-16,102.5781155123098,96.76673970442452,89.99490482768893,100.56072060032587,101.35510001657966,101.04892952118367,98.71375440057193,110.02874472811214,85.58168908201137,99.86199924004913
2016-03-17,102.7660489096305,96.79435644041881,90.16633546500607,101.00588213234315,101.38030863802827,101.71998732817455,98.96450899028974,110.3948423225355,85.64440349697733,99.81660020664572
2016-03-18,102.12992326036385,95.4989756751269,89.58604287437996,100.52678950863117,101.25896279967277,101.40194024214917,98.63964870120479,110.13553425295032,85.31757379004294,99.95235800451621
2016-03-21,102.20036439401008,96.29962854208685,90.11768066091294,100.24003913403494,101.33850857907028,101.04600508029975,98.33491635555875,110.37513915339517,85.97964260692721,100.57781026748506
2016-03-22,100.09599490068896,95.79664512887385,90.37182759134348,100.7578541073122,101.99967917980497,101.04865267163976,98.30292193265791,110.95375060480772,86.3476297346717,101.26259460045254
2016-03-23,101.31950378596015,95.83634969789796,90.11268792173706,100.30062216509252,101.36285417747484,100.82788842550681,99.03011695711196,112.61645053662252,87.37884281425733,100.36740572281408
2016-03-24,101.05995399748373,95.253435112428,88.56977020938156,100.14060972899365,100.25301586347678,100.46675491409157,97.86854529246341,112.16218354435176,86.91562133789226,102.05699416919487
2016-03-25,100.84987954398798,95.7656589509942,89.4709504006055,99.61751851153198,99.61319359648522,100.2555229412583,97.82102256776064,113.55872857941169,87.78938407446256,102.8663150718865
2016-03-28,99.88621769497279,96.09187119078966,87.94573809301883,99.80147240569575,99.84066546920783,100.24798870308518,98.06515432886428,113.98642389413422,88.94744409902863,103.76900970156244
2016-03-29,98.24467910987997,95.47878679865032,86.14642782290926,99.89152950047931,100.34579890712332,100.29226257580781,98.18985494232754,112.11185642674096,89.34308080448939,101.08909466707212
2016-03-30,99.49708172120289,95.15939125540991,86.43316403749478,99.63931432290109,100.00524065862757,100.10766376663334,98.20854974848469,110.47875369826438,89.54444450144035,99.56495633797904
2016-03-31,100.78591023199121,96.0265315748599,86.95069974231045,99.35313258317998,99.1943336548973,99.55250655526211,98.43208961083636,110.74249451938212,89.92230423350703,98.83590563744804
2016-04-01,99.5839812036752,96.13486067641983,85.14348722336949,99.4207484978128,98.95874312032863,99.58458792626774,98.63398980646234,111.348642016679,89.04413718517583,98.4938701105454
2016-04-04,98.4459936586709,94.7133692018398,84.17038780688813,99.63544895257247,99.56001887964705,100.01350857489588,97.62687366053973,111.93983877955421,87.97313556573417,99.52806789884697
2016-04-05,98.00022837999428,93.89274568385055,83.31947461983455,99.32451363567188,98.97864831245116,100.25137168385281,97.48451323494005,112.312424562927,87.56071403026183,99.83637033336073
2016-04-06,98.18423696732745,94.42573110365771,84.648887618384,100.23852789922478,100.0784234144682,100.79704323890087,98.40771144620982,111.67090758949527,88.10861967339554,98.39049603096484
2016-04-07,98.17699688175261,95.97304172120923,85.46419027209491,100.01842640601926,100.35358289443475,100.55324341773795,98.78238824412017,111.2987799925203,88.75116968313304,98.58079803078928
2016-04-08,98.07454387350407,94.93517834307018,83.3687226292487,100.30782659379607,100.66813660311429,100.6848654499106,98.00167973420488,112.83548539826364,89.07671248054605,97.02956155776069
2016-04-11,96.30883824946828,93.2416754388491,81.69794840582738,100.05488087416394,100.79630336303768,100.77303008779164,96.7083859998812,110.99488811019657,88.35351821154374,98.14273610718428
2016-04-12,95.24808660174689,92.27496998582035,81.99202088897928,99.99270947037151,101.05841002105254,100.87896215565952,96.31256348289384,110.57216549650244,88.37671818859553,96.24073047364644
2016-04-13,95.16960572367175,92.45114511108923,82.14670551231129,100.42752097016651,102.02509497080867,101.31237769797177,96.21240333897795,110.24860848799791,87.39274830464365,97.43191276695019
2016-04-14,94.6423832065918,91.68440476267148,81.6084438784497,100.07121289252929,101.8028657839341,101.49536672794703,96.58680425614664,107.92182077696535,86.69127604982285,96.84468088370491
2016-04-15,94.92772549714887,92.31609551622131,81.47599576426694,99.80188545374986,101.51951002216518,101.67819705127594,97.38127812027263,107.31668179941589,87.67781267303899,96.24745034742381
2016-04-18,95.46270996452428,91.64452243963693,82.05542064420818,99.55691782376783,100.75370305818512,101.29135307996602,97.21332035379582,107.51969145935777,87.0825570818995,98.53777931012854
2016-04-19,97.30545582661475,92.24851021581911,83.20083618289576,99.04132354533749,100.44313051699123,101.1121231888158,98.08823179677732,107.71698530014466,87.70045923763905,97.8032250150762
2016-04-20,98.33522946853492,93.11456165618847,82.99423917858913,99.7032675170195,100.97558347336735,101.63919412016689,98.90845860817896,107.45716943687012,87.79618419145642,97.95330984994271
2016-04-21,99.34414488965933,91.84667117106477,83.00504273732106,100.33405843965097,102.1847246953421,101.95686087897371,99.03427085906775,109.52147666431635,87.89921166846177,97.82002696191576
2016-04-22,98.10892877008868,91.15537875791814,81.88447506812439,99.5763139410192,101.93323627221747,101.31375028054104,98.3547163063271,108.84740026401009,87.30790754702683,95.70770300909012
2016-04-25,99.91331128477816,91.88766582210735,83.52230771064491,99.59540887818562,101.53484115615676,101.02438712831427,98.43026267031641,109.90728110978361,87.07138593258034,97.0279603997512
2016-04-26,98.27196133647091,91.14064927378797,83.05578835748322,100.01422614786648,101.71390131037496,101.6552469890768,98.41334641850531,109.86440203618078,87.67702444374088,95.52390308409
2016-04-27,98.20826517604259,91.69027724312002,84.03729461848185,99.48758277969786,100.37928956056452,100.74287148475989,98.72344604274063,108.12510013940417,87.20578469230077,95.05926420524898
2016-04-28,97.48835339608728,91.80336694782642,83.59184772073476,99.86418313765189,101.17528957900963,101.51306534563169,98.60758800999974,106.96311469844322,87.44943619394286,95.54117930995275
2016-04-29,98.4898238558627,93.09439035386184,83.27024943933161,100.02761753070051,101.27688292430312,101.61344878435952,98.8154792879879,107.6171446558204,87.41081558444034,96.28764813425657
2016-05-02,100.12014574384823,93.91895638129276,83.95665178531391,99.51569496573937,100.75095268071182,101.02683515275889,98.81444036915141,108.00932189952238,87.33311029548545,96.65913951588394
2016-05-03,100.71616957312209,93.05783511604828,83.97252628583065,99.42525238219334,100.57995656345173,101.07473455925864,99.37646086490894,107.3331683949173,87.06245184675223,95.54856622196061
2016-05-04,102.63454702339077,93.32269918133859,83.69602851096828,98.66086493518462,100.029844282894,100.7505644445585,98.72611675437096,108.64041518936072,86.87744439376623,95.96832232955938
2016-05-05,100.2346437120617,91.92841576948165,81.63663916740276,98.81723241869209,99.82470646244111,100.94616237005305,97.65088704407991,107.82999388088493,85.72299425248254,94.7616680907507
2016-05-06,100.50573576491884,92.51758628599019,80.99358422626248,98.46115208888952,99.66943994900804,100.81034205096482,97.43966985215481,106.6854884971399,85.36655913919498,95.01432675981924
2016-05-09,99.59253095803535,92.0366013748209,80.95847941099478,98.14757614800644,99.12393501126681,100.54709026492581,97.46086654076558,106.06694561017216,86.2369998330571,95.2678542222856
2016-05-10,98.97054744183349,91.66697578117689,81.11347367420694,98.51211109239709,100.19112419633254,101.36567705221363,97.37900233455773,107.44073299662354,85.39375688556858,94.99279820570595
2016-05-11,100.66644915092495,94.12672549499035,82.74463608311389,98.98207023030552,100.82493168744887,101.66322588326749,98.03307454328593,108.03169778484542,86.13972634670183,96.54585764823595
2016-05-12,101.97205658827076,95.32977066556914,84.56599838026226,98.8609744349442,101.00607351257116,101.66218475247888,98.17358493437771,107.24087050655409,86.63366072663398,96.79046489047978
2016-05-13,102.61853858966028,95.07038979742775,84.7436160780261,99.20505423057038,101.14479745030691,101.86655688888924,98.12968686067174,106.79146966191966,86.56374153031663,96.76794590057408
2016-05-16,103.25714753912796,94.6618677971432,84.95207401188405,99.32490099200338,101.83823717002312,101.87403046504606,98.30599079687555,107.56462918785658,87.30729364399768,98.01686361481148
2016-05-17,103.48945404185929,95.22208187820034,84.76259819844549,100.65284659650374,103.6212035731806,103.38813760256605,98.81867619060371,106.8541475060784,86.63919072067338,98.13642358008411
2016-05-18,102.81905744250773,94.38604332414288,84.11621221890296,100.92110211059911,103.57498210228826,103.51337846201294,98.83734259125903,107.1837681394515,86.7937375955407,95.53891657849641
2016-05-19,104.8013120446529,94.4477310695372,84.95316371640031,100.95166374408126,103.6672285544001,103.176435143559,99.10760356679901,106.16207766539006,86.97210710137713,95.3427337325
2016-05-20,101.95235308534443,91.81122056941199,82.53887367942345,101.20169152152336,104.36874094903241,103.72576101282851,99.19751259245896,106.48816761280295,86.19921208552574,95.6024808684316
2016-05-23,101.38623483783738,90.56875539327784,80.65354564633634,101.93458280959365,105.34337411113003,104.54213492605389,99.31240777477275,105.11519341631919,87.64025331003089,95.85179464622527
2016-05-24,102.90786544464157,92.83337167230931,81.356257494814,100.92888839416432,104.13145417735595,103.79953990674045,99.83795575933364,105.4259330276381,86.91006806707928,95.06134984493394
2016-05-25,101.77399564078348,92.72414381996678,80.95205527374634,101.24671364806855,104.79668675774914,104.28398835057848,99.44852097408585,107.41794619619081,86.4079664728344,95.44774945921472
2016-05-26,100.95284877741139,91.17853900663658,80.32350650477903,101.16676448744637,104.80352396447914,104.31972909583449,98.29074914215212,107.53341861138325,87.72248839064397,96.57117931754226
2016-05-27,100.06888039867758,90.07155707960332,79.21988854250756,101.16275304655693,105.00296252542016,104.24193013961546,97.98324464593055,107.1540634783821,86.54162789627871,94.91266583705178
2016-05-30,99.69915385458901,90.05465718778956,79.51733755708915,100.931868096011,104.79182746916005,104.25422955869483,97.94781417386989,106.57365931206868,86.12719699468492,95.52833912334721
2016-05-31,99.79905139502941,90.54992013427963,79.44601549526101,100.93807203494237,104.38223160610372,103.81413078132631,98.33414534797588,107.62495268529418,85.12485301416,97.25985253412325
2016-06-01,100.13059171899708,91.08995093380831,79.8439298759663,101.4399216610156,105.32088841075982,104.34395695784222,98.56209850260134,106.94440085352248,86.56222517102475,98.25775553111578
2016-06-02,99.66512620150438,89.88128641582722,79.0099530460725,101.82926284059197,105.76351645224437,104.88399615532298,98.83582196570596,107.78003500124842,85.51593870336967,98.5607336557526
2016-06-03,99.61912657807521,90.14552802681702,78.31254325228362,101.99742577192026,105.46489521920157,104.79847089819341,98.96544163070428,107.92280349321904,85.8814689770965,99.02900266937908
2016-06-06,100.47544137046009,91.3541347984281,78.43526440885297,101.72996674087653,104.42078984494603,104.38387708885229,98.96355954928832,106.5850706834091,86.07591367018959,98.75952684033743
2016-06-07,101.6800737213974,92.61833061713091,78.8183814598973,101.40526836440256,104.47222171637749,104.11567816853918,99.20578162019468,106.77946960791205,86.61712552421825,99.35481330237104
2016-06-08,102.02233363472024,93.38277136829817,79.87784847528107,101.5181255689315,105.0566919905067,104.5431738529052,100.00246978502463,108.65435573808801,87.66807048309886,99.73602391369579
2016-06-09,102.46268566501782,94.60613325573765,82.00566520047963,102.00183711041836,105.52985003382318,105.11223429462055,101.0441222444898,107.9492854722038,87.89510337778746,99.45824940822122
2016-06-10,103.61749164172298,96.2858348611165,83.07445159182764,102.08983170026092,105.84280073761789,105.2952988790338,102.08270546131666,108.37512269624581,87.74672227815915,103.18902267802027
2016-06-13,104.11384029478586,96.33091612435831,82.21292132927564,101.90466131140529,105.50486096408049,105.41677673684615,101.956781095933,109.24639467709301,87.96234952403266,103.96288194631418
2016-06-14,103.6802858960332,96.23599820125726,82.96090452102686,101.90356390115376,105.43272735202987,105.23528830681548,102.08342706814793,108.16706437554859,88.7478320668955,103.81065469772994
2016-06-15,104.92618410023857,96.89252645108262,83.33208623687372,101.94168412258746,105.93533408093252,104.79648570690219,102.41012109086665,108.77631768935463,88.96397610645525,103.0055948816925
2016-06-16,103.74958663332909,96.15722250653695,83.16066667006494,101.81980413201335,105.96003690184608,105.077120619618,102.07554012833756,110.08028277806315,88.0196594886819,102.2844967342053
2016-06-17,102.75028915457203,95.41336067674348,82.97271944078811,101.39408997199982,105.48473448662767,104.63065798218842,102.26831287888436,109.96121089764522,88.21467511409332,101.05093417701816
2016-06-20,101.97864862201914,95.11150170993143,84.67029248109029,101.37818780633938,105.5343394703377,104.63430526824847,102.62406257286231,108.9746921308232,88.63311930576091,99.07020293804737
2016-06-21,102.13098876343716,95.6763444031552,85.8354456763997,101.49231856168358,105.90444923303657,104.72007343033131,103.85906257217631,108.44087191725109,88.97136983531824,98.53591682292087
2016-06-22,102.92447291151757,96.08668711776808,86.5219045983784,101.12846460253127,105.32025676175769,104.35634323452692,104.10721610993802,108.84287981435938,89.08450772560866,101.94377433477568
2016-06-23,102.8377395619784,96.15241706664631,85.14204936720736,101.2648060870634,105.94248033472013,104.63718234395208,104.26294614240923,111.82554900870075,89.5894053861343,103.78822175152855
2016-06-24,103.19512387531961,96.88944897186569,85.92809197674958,101.01566066684254,105.4022079513846,104.02702873860001,104.813544699189,112.75154225618151,89.49169850180336,102.69564628768873
2016-06-27,103.75638493382893,96.99319842166831,87.31445081451496,100.14563926229914,104.47087138909457,103.52090293721095,105.111490438294,114.19051563873069,88.9043764232927,100.83982065121428
2016-06-28,103.70472805367153,97.06740895140967,87.53681564988405,100.45661579497656,105.30912824097337,103.64152078950764,104.96265222955901,114.9346720214113,91.25223989755584,101.62014447134507
2016-06-29,103.80393736142577,98.14018466001419,87.79636785723054,100.0082356337098,105.56899599102174,103.93328104664911,104.33095221315301,114.4372868259411,92.27415062654116,102.11206833168409
2016-06-30,103.82495666105767,97.57494338060089,88.08968801000154,99.59541835270788,105.16311065450049,103.87879753109755,103.56556308654352,112.96195210761002,91.87855057020924,101.39517657385476
2016-07-01,106.18386834286486,97.94287202343277,90.20324818904459,99.51871377494082,105.09872356087375,103.91133964821697,104.00092211820244,113.69733194409089,91.4059713615025,100.5657928637116
2016-07-04,105.51293897609813,98.00976293874257,90.12101385145935,99.44792956347018,104.62863150337117,103.6262402783746,104.38930817921008,113.76391622214203,91.95144917710658,102.07005398322781
2016-07-05,103.5492156870079,97.74473024037124,88.95631191174823,99.7988598398997,105.49571734237398,103.88557468697692,103.49992640018786,115.6975404031737,92.2236494573148,102.61803421334372
2016-07-06,104.43972139515354,98.1367304754551,89.49972268988414,100.35336823804661,105.88637032840747,104.40911409413425,104.39703194540996,116.10179643522814,93.20647150368782,103.96007702132903
2016-07-07,103.68249769192903,98.30916611289317,88.69671468214389,100.33548118371276,105.50592669432022,104.74897258513765,104.51365961690762,116.36260484710404,94.21189319301058,103.67360670595367
2016-07-08,102.32448066111456,97.59101775335395,87.30597787732822,100.32056719921624,105.4412354741129,104.64280863815011,103.91716827509576,113.985692562995,93.50520962596032,102.33364388802228
2016-07-11,103.05643136878291,96.73429024982086,87.05376420858309,99.84189853231314,105.10688135676428,104.1895935537855,104.05839564378576,113.42307793679187,93.15114850267747,102.87020601034189
2016-07-12,102.7512467110667,96.94765436682887,88.14112461390827,99.11835593612726,104.35939358209636,103.56584379609023,104.32206180202822,113.85085970708452,92.86894248528363,101.17622080504036
2016-07-13,104.24436312618101,99.04386110888197,90.36269157125983,99.08211313789504,104.20611398851133,103.0146996876231,104.66979694705876,115.00191945817215,94.04884560630886,101.23275343025216
2016-07-14,105.61879790190996,99.07774239935529,90.67675139664706,99.20393576667391,104.43104295800865,103.18149656744949,105.62506848211444,114.88246980452321,95.13098573818074,101.94977954004978
2016-07-15,106.90629658746347,99.6588496903249,91.23563545282639,99.32233748657613,104.5964282609427,103.23450751677075,105.4910168501262,115.27371160086759,95.72363893340572,103.29335727986455
2016-07-18,106.79480311059355,98.57192238966674,91.67975834930886,98.98731072333007,104.10981011999509,102.87433456899552,105.37692149394793,115.38623790531773,95.19591232685654,102.4515542397052
2016-07-19,106.09442939528829,98.26517432816917,91.52325633915471,98.75531144512324,103.78801120670079,102.70511990401845,105.33950117720127,114.59034734751852,95.39530143185068,100.68578615755975
2016-07-20,104.95218948794964,98.23520483522121,91.12229811306082,98.50603450151219,103.4991658005864,102.3626991402234,105.72440877307116,115.5593387671095,96.99823182994258,100.72322497776591
2016-07-21,105.67033307604395,97.40010737671012,91.21726745224194,98.41368807023689,103.25962182686948,102.14092568124914,106.34190625978614,114.83766949456826,96.62711404297846,101.07523214672467
2016-07-22,105.27485479490501,96.5229934489086,90.12223929716168,97.57404599013452,102.36661881410203,101.82145286578748,105.57876313171812,113.41196857189217,96.3517690489907,101.7340197427792
2016-07-25,105.536354310652,96.07358288474244,90.16828294698315,98.1873484954697,103.31885469234983,102.66119544408826,105.78983665268859,111.91696752788758,97.31032899586181,100.75588621696483
2016-07-26,107.8768974539357,98.55816926970307,92.31161658405755,97.22089853520998,101.32327489216813,101.53070998807499,105.82056841146358,112.46062048813472,96.0849524613723,100.31881924219819
2016-07-27,106.85840572922069,98.55315307073307,91.69748540962348,97.34879185361488,101.1866172276239,101.53844075078653,105.81999414142278,112.62574843513258,95.65547846625184,98.99804580739149
2016-07-28,106.30434885180247,97.70873328857903,91.36410095482033,97.29813200739534,101.0067449879332,101.58768647160576,104.1391093562645,111.37522013500573,96.32035822579024,98.76478270613956
2016-07-29,106.67505010927208,98.03476227260145,93.4115203580871,97.47197918855318,101.3909992946348,101.61455484445491,103.64687426795143,112.19604182554497,96.89609761875835,98.62272616541459
2016-08-01,105.46487515963064,97.6224994324035,92.20584536018805,98.12217073433895,102.12716498575392,102.37951100335525,103.81313515223904,112.75083140852382,96.08233908001563,98.20689086355898
2016-08-02,103.69530408852977,96.49132828464353,91.54214463068763,98.85456834898348,103.26676978284448,103.30715493380924,103.6945422362902,113.19658898182287,95.31843353746457,98.57342683543608
2016-08-03,103.64609052471377,96.03621864494632,91.71301245285736,98.46261225898755,102.30212040901246,102.29335637195074,103.5964793622628,113.23585219312358,94.74263949849353,98.78019065175437
2016-08-04,103.84138748232871,96.69864149454793,92.18701443329512,99.72227481875595,103.85132883484214,103.23856490981527,104.7659024402942,113.79051221999103,95.75408166464109,97.98915455392032
2016-08-05,103.37611111672005,95.34039917241327,91.10971508556693,99.37909837414703,103.19474528666643,102.88078223187314,105.1918416141925,114.02760003864665,95.52522356445185,97.2377284472757
2016-08-08,102.95852717239362,94.67206003324694,90.3658318681082,99.47662084315101,102.77226117917284,102.58490142420533,105.54547319192382,113.25122996918545,95.92710791943024,96.33327272700346
2016-08-09,101.86716905627237,94.74162450756988,90.03460097005151,98.86586830452163,101.42887557258476,102.12478010257662,104.93282878778479,112.34736285222604,93.88244606346726,95.13344947483239
2016-08-10,101.16639172918059,94.4843513759399,88.65292953067787,98.86971976846205,101.6487099520541,102.31090222862025,104.93753900315583,111.0295396338121,94.5559552647693,92.41495383846947
2016-08-11,100.00352720576122,93.5172144823625,87.10562820260493,99.33046354377944,102.0175213240407,102.47334570442916,104.49243748506134,111.22459720777323,93.81423715152772,92.14744521525908
