date,strategy,nav
2018-12-06,CTB_ONLY,1.0018000247251522
2018-12-07,CTB_ONLY,0.9965889203053314
2018-12-10,CTB_ONLY,0.9951215899884428
2018-12-11,CTB_ONLY,0.9914861835568776
2018-12-12,CTB_ONLY,0.9915376891004516
2018-12-13,CTB_ONLY,0.987174253688133
2018-12-14,CTB_ONLY,0.9875677786343608
2018-12-17,CTB_ONLY,0.9806902644812916
2018-12-18,CTB_ONLY,0.982663705021278
2018-12-19,CTB_ONLY,0.9862764218057278
2018-12-20,CTB_ONLY,0.9882071361439602
2018-12-21,CTB_ONLY,0.9930535146853168
2018-12-24,CTB_ONLY,0.9911888238986284
2018-12-25,CTB_ONLY,0.9891555658602492
2018-12-26,CTB_ONLY,0.9864849945381282
2018-12-27,CTB_ONLY,0.985240160158841
2018-12-28,CTB_ONLY,0.9860672432874388
2018-12-31,CTB_ONLY,0.990389403374998
2018-12-03,RB_CTB_BAND,0.9955419145927265
2018-12-04,RB_CTB_BAND,0.9997264939561604
2018-12-05,RB_CTB_BAND,1.00339684684599
2018-12-06,RB_CTB_BAND,1.0020431703001702
2018-12-07,RB_CTB_BAND,0.996837799940368
2018-12-10,RB_CTB_BAND,0.9953130508475252
2018-12-11,RB_CTB_BAND,0.9918484453594232
2018-12-12,RB_CTB_BAND,0.9915148997025564
2018-12-13,RB_CTB_BAND,0.9869471126108124
2018-12-14,RB_CTB_BAND,0.9875240991810268
2018-12-17,RB_CTB_BAND,0.9803546009502436
2018-12-18,RB_CTB_BAND,0.9822451602324112
2018-12-19,RB_CTB_BAND,0.9859634909229276
2018-12-20,RB_CTB_BAND,0.9878427613765304
2018-12-21,RB_CTB_BAND,0.9931044680933158
2018-12-24,RB_CTB_BAND,0.9917576845319016
2018-12-25,RB_CTB_BAND,0.989668611067009
2018-12-26,RB_CTB_BAND,0.9873410675706744
2018-12-27,RB_CTB_BAND,0.9857884868042894
2018-12-28,RB_CTB_BAND,0.9863685356203666
2018-12-31,RB_CTB_BAND,0.9907957416711812
2019-01-01,EW,0.9969318930773112
2019-01-02,EW,0.9990619865638432
2019-01-03,EW,0.9976232080979472
2019-01-04,EW,0.996025330280994
2019-01-07,EW,0.991928244047778
2019-01-08,EW,0.9886624012149516
2019-01-09,EW,0.9925310463954968
2019-01-10,EW,0.9942304313367352
2019-01-11,EW,0.9928292920106722
2019-01-14,EW,0.9943492056424952
2019-01-15,EW,0.9994736678128562
2019-01-16,EW,0.99918986364922
2019-01-17,EW,0.9979385869654732
2019-01-18,EW,1.0043810810759524
2019-01-21,EW,1.0107202998049636
2019-01-22,EW,1.0143366309651751
2019-01-23,EW,1.0122218092479631
2019-01-24,EW,1.014399592186587
2019-01-25,EW,1.0096307087302123
2019-01-28,EW,0.9991486423187156
2019-01-29,EW,0.9981412151165586
2019-01-30,EW,1.003448163793348
2019-01-31,EW,1.0112312167219646
2019-01-01,GMV,1.0037573632052588
2019-01-02,GMV,0.9999250084671792
2019-01-03,GMV,0.998735077645216
2019-01-04,GMV,1.001536135663002
2019-01-07,GMV,1.0011472089980396
2019-01-08,GMV,1.0012720409784626
2019-01-09,GMV,1.004234209224014
2019-01-10,GMV,1.007966286333458
2019-01-11,GMV,1.0065337822601663
2019-01-14,GMV,1.0053846841774277
2019-01-15,GMV,1.005226156773794
2019-01-16,GMV,1.005949104243624
2019-01-17,GMV,1.0092863543056352
2019-01-18,GMV,1.0141592916294055
2019-01-21,GMV,1.0119870868330811
2019-01-22,GMV,1.0101873725065458
2019-01-23,GMV,1.010971841984474
2019-01-24,GMV,1.0152913507155124
2019-01-25,GMV,1.0124240519209375
2019-01-28,GMV,1.0112655823172625
2019-01-29,GMV,1.013657050100381
2019-01-30,GMV,1.0150653940981091
2019-01-31,GMV,1.0207145471435173
2019-01-01,ERC,0.999700289045891
2019-01-02,ERC,0.999035617201803
2019-01-03,ERC,0.9975209867157968
2019-01-04,ERC,0.9977959152355912
2019-01-07,ERC,0.99589664785867
2019-01-08,ERC,0.993919468099708
2019-01-09,ERC,0.997078029633907
2019-01-10,ERC,0.9999923993765938
2019-01-11,ERC,0.999106753755651
2019-01-14,ERC,0.999239736298449
2019-01-15,ERC,1.0014204151826902
2019-01-16,ERC,1.0017178915360894
2019-01-17,ERC,1.001827739899986
2019-01-18,ERC,1.0073691261129076
2019-01-21,ERC,1.0098962904073467
2019-01-22,ERC,1.0110103453577912
2019-01-23,ERC,1.0099731156758702
2019-01-24,ERC,1.013709987603181
2019-01-25,ERC,1.0098651268998768
2019-01-28,ERC,1.0040013986592051
2019-01-29,ERC,1.0040147537855115
2019-01-30,ERC,1.0076342252519783
2019-01-31,ERC,1.0151419530433523
2019-01-01,CTB_ONLY,0.9996381942584108
2019-01-02,CTB_ONLY,0.9987405937061656
2019-01-03,CTB_ONLY,0.9970807607789064
2019-01-04,CTB_ONLY,0.9972576268262195
2019-01-07,CTB_ONLY,0.9955282144716306
2019-01-08,CTB_ONLY,0.9938013618069248
2019-01-09,CTB_ONLY,0.99666893547843
2019-01-10,CTB_ONLY,0.9997051582725438
2019-01-11,CTB_ONLY,0.9989078542256812
2019-01-14,CTB_ONLY,0.9987230928499669
2019-01-15,CTB_ONLY,1.00074638126756
2019-01-16,CTB_ONLY,1.0013238858038092
2019-01-17,CTB_ONLY,1.0015210377113708
2019-01-18,CTB_ONLY,1.006753957113954
2019-01-21,CTB_ONLY,1.0092224343609095
2019-01-22,CTB_ONLY,1.0102032552853406
2019-01-23,CTB_ONLY,1.0094585509745224
2019-01-24,CTB_ONLY,1.0133170336542712
2019-01-25,CTB_ONLY,1.009666278265034
2019-01-28,CTB_ONLY,1.0044583828050755
2019-01-29,CTB_ONLY,1.0045154014175564
2019-01-30,CTB_ONLY,1.0082208872139309
2019-01-31,CTB_ONLY,1.016056341545989
2019-01-01,RB_CTB_BAND,0.9996825155629774
2019-01-02,RB_CTB_BAND,0.9990234403906144
2019-01-03,RB_CTB_BAND,0.9975167901821608
2019-01-04,RB_CTB_BAND,0.9977880149925716
2019-01-07,RB_CTB_BAND,0.9958813986358656
2019-01-08,RB_CTB_BAND,0.9938970718843616
2019-01-09,RB_CTB_BAND,0.997071164113683
2019-01-10,RB_CTB_BAND,0.999977401121866
2019-01-11,RB_CTB_BAND,0.9990897583399392
2019-01-14,RB_CTB_BAND,0.999221464365826
2019-01-15,RB_CTB_BAND,1.0014136755940903
2019-01-16,RB_CTB_BAND,1.0017075192330822
2019-01-17,RB_CTB_BAND,1.0018090094310763
2019-01-18,RB_CTB_BAND,1.0073490521101434
2019-01-21,RB_CTB_BAND,1.0098915611448769
2019-01-22,RB_CTB_BAND,1.0110141711724003
2019-01-23,RB_CTB_BAND,1.0099742467500594
2019-01-24,RB_CTB_BAND,1.013709093364629
2019-01-25,RB_CTB_BAND,1.0098626159475814
2019-01-28,RB_CTB_BAND,1.003977035309806
2019-01-29,RB_CTB_BAND,1.0039932242665894
2019-01-30,RB_CTB_BAND,1.0076238380685998
2019-01-31,RB_CTB_BAND,1.0151218679332903
2019-02-01,EW,1.0032922716841075
2019-02-04,EW,0.9970577422434692
2019-02-05,EW,0.9859398407582244
2019-02-06,EW,0.9849495129171796
2019-02-07,EW,0.9931304410197482
2019-02-08,EW,0.9911411539344136
2019-02-11,EW,0.9883218990534924
2019-02-12,EW,0.9875679634473604
2019-02-13,EW,0.9745140886721476
2019-02-14,EW,0.9731190710807268
2019-02-15,EW,0.9765680452122624
2019-02-18,EW,0.9728535098201516
2019-02-19,EW,0.9776817962157256
2019-02-20,EW,0.9816938943064878
2019-02-21,EW,0.9851794154065848
2019-02-22,EW,0.9905538664081498
2019-02-25,EW,0.9936822657673025
2019-02-26,EW,0.9945287387047504
2019-02-27,EW,1.0017722494418702
2019-02-28,EW,0.99887123950024
2019-02-01,GMV,1.0020285716507975
2019-02-04,GMV,0.9986219550181056
2019-02-05,GMV,0.995631496031622
2019-02-06,GMV,0.9974952214037658
2019-02-07,GMV,1.0049598225879632
2019-02-08,GMV,1.0040200406923103
2019-02-11,GMV,1.0005750166252136
2019-02-12,GMV,1.000495656351536
2019-02-13,GMV,0.9867995881057156
2019-02-14,GMV,0.9882097436755896
2019-02-15,GMV,0.9897270583398048
2019-02-18,GMV,0.9908202868033724
2019-02-19,GMV,0.9960097353114102
2019-02-20,GMV,0.9935317627921229
2019-02-21,GMV,0.9955741152495186
2019-02-22,GMV,0.9971139905771153
2019-02-25,GMV,0.9989889368068672
2019-02-26,GMV,0.9947915376357532
2019-02-27,GMV,1.002105803873644
2019-02-28,GMV,1.001533542880661
2019-02-01,ERC,1.0030085254743195
2019-02-04,ERC,0.9973625932225288
2019-02-05,ERC,0.9894754853133848
2019-02-06,ERC,0.9900537197740098
2019-02-07,ERC,0.9981405984535864
2019-02-08,ERC,0.9967389138851838
2019-02-11,ERC,0.99321950701214
2019-02-12,ERC,0.9921856016004952
2019-02-13,ERC,0.97788126966603
2019-02-14,ERC,0.9783644600708812
2019-02-15,ERC,0.980795637196179
2019-02-18,ERC,0.9794272635482978
2019-02-19,ERC,0.9850606223656236
2019-02-20,ERC,0.986337757342272
2019-02-21,ERC,0.989635361406472
2019-02-22,ERC,0.9927474202043292
2019-02-25,ERC,0.9954980724858744
2019-02-26,ERC,0.9945894120132036
2019-02-27,ERC,1.001757393332187
2019-02-28,ERC,0.9998844028497258
2019-02-01,CTB_ONLY,1.003084680074235
2019-02-04,CTB_ONLY,0.9973951241227028
2019-02-05,CTB_ONLY,0.98967574373574
2019-02-06,CTB_ONLY,0.9904488351445796
2019-02-07,CTB_ONLY,0.9988803031812484
2019-02-08,CTB_ONLY,0.9972606642448484
2019-02-11,CTB_ONLY,0.9932025813679504
2019-02-12,CTB_ONLY,0.9921086984300972
2019-02-13,CTB_ONLY,0.9773600902526722
2019-02-14,CTB_ONLY,0.9780196634469984
2019-02-15,CTB_ONLY,0.9803909245562056
2019-02-18,CTB_ONLY,0.979377294320744
2019-02-19,CTB_ONLY,0.9851032481518596
2019-02-20,CTB_ONLY,0.986210308113907
2019-02-21,CTB_ONLY,0.9897764637633492
2019-02-22,CTB_ONLY,0.9923871182835629
2019-02-25,CTB_ONLY,0.9952813716762506
2019-02-26,CTB_ONLY,0.9946302579443346
2019-02-27,CTB_ONLY,1.0017088556247848
2019-02-28,CTB_ONLY,0.9998799140002604
2019-02-01,RB_CTB_BAND,1.0030103984217635
2019-02-04,RB_CTB_BAND,0.9973668287263951
2019-02-05,RB_CTB_BAND,0.9894644904663936
2019-02-06,RB_CTB_BAND,0.9900398761387011
2019-02-07,RB_CTB_BAND,0.9981217851362753
2019-02-08,RB_CTB_BAND,0.9967225718317452
2019-02-11,RB_CTB_BAND,0.9932072839477536
2019-02-12,RB_CTB_BAND,0.9921743038084913
2019-02-13,RB_CTB_BAND,0.9778758298544844
2019-02-14,RB_CTB_BAND,0.978364173624728
2019-02-15,RB_CTB_BAND,0.9807898493609776
2019-02-18,RB_CTB_BAND,0.9794109061033364
2019-02-19,RB_CTB_BAND,0.9850401077953672
2019-02-20,RB_CTB_BAND,0.9863263569095368
2019-02-21,RB_CTB_BAND,0.9896179572584068
2019-02-22,RB_CTB_BAND,0.9927296205992918
2019-02-25,RB_CTB_BAND,0.9954799207802072
2019-02-26,RB_CTB_BAND,0.994570770940894
2019-02-27,RB_CTB_BAND,1.0017395614921163
2019-02-28,RB_CTB_BAND,0.9998689034492833
2019-03-01,EW,0.9992293240542052
2019-03-04,EW,1.003255685960561
2019-03-05,EW,0.9994827091076212
2019-03-06,EW,0.9984562226895776
2019-03-07,EW,1.0037167347632552
2019-03-08,EW,1.000642440423211
2019-03-11,EW,1.0001481678104236
2019-03-12,EW,0.9933799809623224
2019-03-13,EW,0.9844544263471628
2019-03-14,EW,0.9762940560106153
2019-03-15,EW,0.9761716054613352
2019-03-18,EW,0.9724599989012784
2019-03-19,EW,0.9751029480986466
2019-03-20,EW,0.9789155705381866
2019-03-21,EW,0.9773675056141904
2019-03-22,EW,0.9724896164019567
2019-03-25,EW,0.9777667059533216
2019-03-26,EW,0.9711018636175536
2019-03-27,EW,0.9692795414214844
2019-03-28,EW,0.959655331179771
2019-03-29,EW,0.9652037059672636
2019-03-01,GMV,0.9959198757172278
2019-03-04,GMV,0.99289924187914
2019-03-05,GMV,0.9908524084089934
2019-03-06,GMV,0.99293691699127
2019-03-07,GMV,0.9954965717271984
2019-03-08,GMV,0.9912189704201334
2019-03-11,GMV,0.9943529108240068
2019-03-12,GMV,0.9930715787659752
2019-03-13,GMV,0.9863076463709816
2019-03-14,GMV,0.9799096463763988
2019-03-15,GMV,0.9767608108514828
2019-03-18,GMV,0.9771075570208504
2019-03-19,GMV,0.9737605692838968
2019-03-20,GMV,0.9777210437997804
2019-03-21,GMV,0.9785671573525198
2019-03-22,GMV,0.9765403314795628
2019-03-25,GMV,0.9809091788198064
2019-03-26,GMV,0.9805893073293204
2019-03-27,GMV,0.9784374153705332
2019-03-28,GMV,0.976032732652212
2019-03-29,GMV,0.9763986505391786
2019-03-01,ERC,0.9978487403992036
2019-03-04,ERC,0.9985431743820862
2019-03-05,ERC,0.9955628250182164
2019-03-06,ERC,0.9958410000250812
2019-03-07,ERC,0.9996751059646192
2019-03-08,ERC,0.9954815341079156
2019-03-11,ERC,0.9968828918557848
2019-03-12,ERC,0.9922968017871544
2019-03-13,ERC,0.9845050728573642
2019-03-14,ERC,0.9771703361286944
2019-03-15,ERC,0.9756645105998648
2019-03-18,ERC,0.9733197040464172
2019-03-19,ERC,0.9736151327307035
2019-03-20,ERC,0.9775019082448552
2019-03-21,ERC,0.9774126651722316
2019-03-22,ERC,0.973651605838941
2019-03-25,ERC,0.9790346216595198
2019-03-26,ERC,0.9751846158937024
2019-03-27,ERC,0.9727132106153986
2019-03-28,ERC,0.9661734919880656
2019-03-29,ERC,0.9694678442052684
2019-03-01,CTB_ONLY,0.9976427158615396
2019-03-04,CTB_ONLY,0.9978042547111342
2019-03-05,CTB_ONLY,0.9948681111788508
2019-03-06,CTB_ONLY,0.9949797724890724
2019-03-07,CTB_ONLY,0.9985649585709292
2019-03-08,CTB_ONLY,0.9941063909423764
2019-03-11,CTB_ONLY,0.9956832693382448
2019-03-12,CTB_ONLY,0.9913696878405256
2019-03-13,CTB_ONLY,0.983845917205861
2019-03-14,CTB_ONLY,0.976995799521809
2019-03-15,CTB_ONLY,0.9753581539676256
2019-03-18,CTB_ONLY,0.972910330464988
2019-03-19,CTB_ONLY,0.9732443669052924
2019-03-20,CTB_ONLY,0.9772887271875758
2019-03-21,CTB_ONLY,0.977357699578032
2019-03-22,CTB_ONLY,0.9736206579598972
2019-03-25,CTB_ONLY,0.9791006222160298
2019-03-26,CTB_ONLY,0.9756843657564008
2019-03-27,CTB_ONLY,0.9734929896602502
2019-03-28,CTB_ONLY,0.9669132893718289
2019-03-29,CTB_ONLY,0.9699548750624688
2019-03-01,RB_CTB_BAND,0.9978294593849066
2019-03-04,RB_CTB_BAND,0.9985067040744788
2019-03-05,RB_CTB_BAND,0.995513132667334
2019-03-06,RB_CTB_BAND,0.9958175102419228
2019-03-07,RB_CTB_BAND,0.9996634847843484
2019-03-08,RB_CTB_BAND,0.9954695222978632
2019-03-11,RB_CTB_BAND,0.9968890301577384
2019-03-12,RB_CTB_BAND,0.992291246213256
2019-03-13,RB_CTB_BAND,0.9845228793807762
2019-03-14,RB_CTB_BAND,0.9771905833700522
2019-03-15,RB_CTB_BAND,0.9756630070760944
2019-03-18,RB_CTB_BAND,0.9733078406559246
2019-03-19,RB_CTB_BAND,0.9735945027186536
2019-03-20,RB_CTB_BAND,0.9774785672101942
2019-03-21,RB_CTB_BAND,0.97739986125585
2019-03-22,RB_CTB_BAND,0.9736179372465432
2019-03-25,RB_CTB_BAND,0.9790191359730944
2019-03-26,RB_CTB_BAND,0.9751978132890564
2019-03-27,RB_CTB_BAND,0.9727265128678936
2019-03-28,RB_CTB_BAND,0.9662041604770444
2019-03-29,RB_CTB_BAND,0.9694688815520636
2019-04-01,EW,1.003544192323887
2019-04-02,EW,1.005993987309174
2019-04-03,EW,1.0124447083822985
2019-04-04,EW,1.0167493814376627
2019-04-05,EW,1.0167890984612422
2019-04-08,EW,1.0203584508406025
2019-04-09,EW,1.011458899734481
2019-04-10,EW,1.0130692416551463
2019-04-11,EW,1.014008649312845
2019-04-12,EW,1.014720216509002
2019-04-15,EW,1.01343249473785
2019-04-16,EW,1.0046194029341422
2019-04-17,EW,0.9992518789503392
2019-04-18,EW,0.9999859595294944
2019-04-19,EW,1.0003205817025131
2019-04-22,EW,0.997080631580714
2019-04-23,EW,0.9845747033953536
2019-04-24,EW,0.9814022278059126
2019-04-25,EW,0.9821027531011548
2019-04-26,EW,0.9811889672409432
2019-04-29,EW,0.977872689295488
2019-04-30,EW,0.9832286693327996
2019-04-01,GMV,1.004072397297099
2019-04-02,GMV,1.0035616030442698
2019-04-03,GMV,1.0036090903721928
2019-04-04,GMV,1.0054318588450883
2019-04-05,GMV,1.007888172374027
2019-04-08,GMV,1.0120348038587637
2019-04-09,GMV,1.0104238036526425
2019-04-10,GMV,1.008409056628657
2019-04-11,GMV,1.0122392006503698
2019-04-12,GMV,1.0092042924174474
2019-04-15,GMV,1.0067984353011563
2019-04-16,GMV,1.0059600320776931
2019-04-17,GMV,1.0044038956256554
2019-04-18,GMV,1.008601293956262
2019-04-19,GMV,1.0068915182749218
2019-04-22,GMV,0.9990657901963682
2019-04-23,GMV,0.9949068176968026
2019-04-24,GMV,0.9966556704624728
2019-04-25,GMV,0.99917800559133
2019-04-26,GMV,1.0026177434492736
2019-04-29,GMV,0.9967585782199482
2019-04-30,GMV,0.9993567023712652
2019-04-01,ERC,1.0036879637756313
2019-04-02,ERC,1.0050459825232263
2019-04-03,ERC,1.007772962425738
2019-04-04,ERC,1.0107126604014172
2019-04-05,ERC,1.0118036087826243
2019-04-08,ERC,1.0158409085552162
2019-04-09,ERC,1.0102144901802486
2019-04-10,ERC,1.0103996568046176
2019-04-11,ERC,1.0127912054189865
2019-04-12,ERC,1.0116302806149366
2019-04-15,ERC,1.009584964697655
2019-04-16,ERC,1.00353618033428
2019-04-17,ERC,0.9998101128051038
2019-04-18,ERC,1.001653442857697
2019-04-19,ERC,1.0012243416810176
2019-04-22,ERC,0.9966130609708936
2019-04-23,ERC,0.9875919393844962
2019-04-24,ERC,0.9865198570735348
2019-04-25,ERC,0.9875813785516688
2019-04-26,ERC,0.9885892286897444
2019-04-29,ERC,0.983608230906847
2019-04-30,ERC,0.9881739323535028
2019-04-01,CTB_ONLY,1.0034959653251132
2019-04-02,CTB_ONLY,1.0048720868761984
2019-04-03,CTB_ONLY,1.0069934011674824
2019-04-04,CTB_ONLY,1.009679185741524
2019-04-05,CTB_ONLY,1.0109407593907715
2019-04-08,CTB_ONLY,1.015122211168791
2019-04-09,CTB_ONLY,1.0098042435689627
2019-04-10,CTB_ONLY,1.0099788736623692
2019-04-11,CTB_ONLY,1.0123979123645075
2019-04-12,CTB_ONLY,1.01134282523934
2019-04-15,CTB_ONLY,1.009190639378189
2019-04-16,CTB_ONLY,1.0032908432138357
2019-04-17,CTB_ONLY,0.9997637409179976
2019-04-18,CTB_ONLY,1.0014491655368774
2019-04-19,CTB_ONLY,1.0011278179908656
2019-04-22,CTB_ONLY,0.9964941529304412
2019-04-23,CTB_ONLY,0.9877014172688412
2019-04-24,CTB_ONLY,0.9868728775065064
2019-04-25,CTB_ONLY,0.9880979545742004
2019-04-26,CTB_ONLY,0.9893865164444678
2019-04-29,CTB_ONLY,0.9841648455470376
2019-04-30,CTB_ONLY,0.9886679426080875
2019-04-01,RB_CTB_BAND,1.0036933847537095
2019-04-02,RB_CTB_BAND,1.0050464328444122
2019-04-03,RB_CTB_BAND,1.007777609845444
2019-04-04,RB_CTB_BAND,1.0107141820033132
2019-04-05,RB_CTB_BAND,1.011798997133318
2019-04-08,RB_CTB_BAND,1.0158526794171916
2019-04-09,RB_CTB_BAND,1.0102288564731592
2019-04-10,RB_CTB_BAND,1.0104186733564129
2019-04-11,RB_CTB_BAND,1.012810201545625
2019-04-12,RB_CTB_BAND,1.0116180800722727
2019-04-15,RB_CTB_BAND,1.0095658321997596
2019-04-16,RB_CTB_BAND,1.003520239728389
2019-04-17,RB_CTB_BAND,0.9998055455775546
2019-04-18,RB_CTB_BAND,1.001645491604687
2019-04-19,RB_CTB_BAND,1.0012087494354225
2019-04-22,RB_CTB_BAND,0.9966200970085536
2019-04-23,RB_CTB_BAND,0.9875822551065844
2019-04-24,RB_CTB_BAND,0.986521142396684
2019-04-25,RB_CTB_BAND,0.9875797151732832
2019-04-26,RB_CTB_BAND,0.9885796619457584
2019-04-29,RB_CTB_BAND,0.9836158552907612
2019-04-30,RB_CTB_BAND,0.9881761088707844
2019-05-01,EW,1.0099032691274632
2019-05-02,EW,1.0091077412899148
2019-05-03,EW,1.0025486671271109
2019-05-06,EW,1.0055740232115051
2019-05-07,EW,1.0103595279487674
2019-05-08,EW,1.010113756381907
2019-05-09,EW,1.0144771142071696
2019-05-10,EW,1.0210420234367328
2019-05-13,EW,1.027636639604063
2019-05-14,EW,1.029918244287804
2019-05-15,EW,1.024095550105914
2019-05-16,EW,1.0230468639224524
2019-05-17,EW,1.023786303558256
2019-05-20,EW,1.0321354690115578
2019-05-21,EW,1.0295282709138027
2019-05-22,EW,1.038107969476416
2019-05-23,EW,1.039736865139565
2019-05-24,EW,1.0387344538662209
2019-05-27,EW,1.0345262082833642
2019-05-28,EW,1.0365094982832193
2019-05-29,EW,1.0434953728292566
2019-05-30,EW,1.0470031631500245
2019-05-31,EW,1.057186439113778
2019-05-01,GMV,1.0037248496607765
2019-05-02,GMV,1.002239450938187
2019-05-03,GMV,0.998602649050352
2019-05-06,GMV,0.9957844468076535
2019-05-07,GMV,0.9979295651171192
2019-05-08,GMV,1.0021348121895215
2019-05-09,GMV,1.0062036910837604
2019-05-10,GMV,1.010000825990521
2019-05-13,GMV,1.0093073922220066
2019-05-14,GMV,1.0100843176526295
2019-05-15,GMV,1.007138865713428
2019-05-16,GMV,1.0048608023685603
2019-05-17,GMV,0.9989609807802948
2019-05-20,GMV,1.0059471675073937
2019-05-21,GMV,1.0073124259449056
2019-05-22,GMV,1.0153328105851454
2019-05-23,GMV,1.0121881441968092
2019-05-24,GMV,1.0111360297798528
2019-05-27,GMV,1.0064245395593157
2019-05-28,GMV,1.0040183705334706
2019-05-29,GMV,1.0050426357753852
2019-05-30,GMV,1.007104825147715
2019-05-31,GMV,1.0070429059357562
2019-05-01,ERC,1.0074194091158708
2019-05-02,ERC,1.0069183589061623
2019-05-03,ERC,1.0008615831113683
2019-05-06,ERC,1.0017777937475498
2019-05-07,ERC,1.0056813415262713
2019-05-08,ERC,1.0076565459372882
2019-05-09,ERC,1.0114570951947468
2019-05-10,ERC,1.0167573104085927
2019-05-13,ERC,1.0202642864345193
2019-05-14,ERC,1.022070261952254
2019-05-15,ERC,1.017168342373649
2019-05-16,ERC,1.014955002997724
2019-05-17,ERC,1.0127811742125012
2019-05-20,ERC,1.020911909113013
2019-05-21,ERC,1.0199109820717498
2019-05-22,ERC,1.0283211987306748
2019-05-23,ERC,1.0277703090372623
2019-05-24,ERC,1.0265244810192622
2019-05-27,ERC,1.022042621576053
2019-05-28,ERC,1.0217980837783418
2019-05-29,ERC,1.0258511625051978
2019-05-30,ERC,1.0290235183670866
2019-05-31,ERC,1.0350009867063772
2019-05-01,CTB_ONLY,1.0073981176322888
2019-05-02,CTB_ONLY,1.0071867904819334
2019-05-03,CTB_ONLY,1.001385249907056
2019-05-06,CTB_ONLY,1.0019832081204316
2019-05-07,CTB_ONLY,1.005865721151062
2019-05-08,CTB_ONLY,1.0081181509437092
2019-05-09,CTB_ONLY,1.0117229501933085
2019-05-10,CTB_ONLY,1.0171018042977773
2019-05-13,CTB_ONLY,1.0200086249226858
2019-05-14,CTB_ONLY,1.021483028664249
2019-05-15,CTB_ONLY,1.016468749237319
2019-05-16,CTB_ONLY,1.0139710910214406
2019-05-17,CTB_ONLY,1.0115766990651822
2019-05-20,CTB_ONLY,1.019882776459648
2019-05-21,CTB_ONLY,1.019146015435792
2019-05-22,CTB_ONLY,1.0273767927045172
2019-05-23,CTB_ONLY,1.026473184439293
2019-05-24,CTB_ONLY,1.0253387816490758
2019-05-27,CTB_ONLY,1.0211066499085617
2019-05-28,CTB_ONLY,1.0205027838721477
2019-05-29,CTB_ONLY,1.0240677506103213
2019-05-30,CTB_ONLY,1.0273258835986692
2019-05-31,CTB_ONLY,1.0331954048288234
2019-05-01,RB_CTB_BAND,1.0074256359387197
2019-05-02,RB_CTB_BAND,1.0069298283793908
2019-05-03,RB_CTB_BAND,1.0008623627025923
2019-05-06,RB_CTB_BAND,1.0017713082911592
2019-05-07,RB_CTB_BAND,1.0056745674325454
2019-05-08,RB_CTB_BAND,1.007653198893262
2019-05-09,RB_CTB_BAND,1.011436752631898
2019-05-10,RB_CTB_BAND,1.0167317559163256
2019-05-13,RB_CTB_BAND,1.020240302812493
2019-05-14,RB_CTB_BAND,1.0220526777761003
2019-05-15,RB_CTB_BAND,1.0171346590956305
